LoanId,OrderId,PortfolioId,NoteId,PortfolioName,Invested,InterestRate,Grade,LoanType,Term,PrincipalRemaining,Trend,NoteType,Accrual,PaymentsReceivedToDate,NextPaymentDate,Status,Note Issue Date,OrderDate,LoanStatusDate,Pending Principal Payment,Pending Interest,Purchased,installment,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,total_il_high_credit_limit,num_rev_accts,mths_since_recent_bc_dlq,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt,Loan Issue Date,1st Month Payment,application_type,annual_inc_joint,dti_joint,verification_status_joint,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m
75963398,107245121,None,122721941,None,75.0,13.669999999999998%,C3,Personal,36,69.8506899832,DOWN,1,0.291762451468125,7.85353125,08/13/2016,Current,04/06/2016,04/01/2016,05/12/2016,0.0,0.0,0,272.15,RN,< 1 year,MORTGAGE,80000,Source Verified,2016-04-01,2016-04-15,2016-04-01,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75963398,,debt_consolidation,Debt consolidation,130xx,NY,0,16,8741,50,43.6,24.86,0,0,1992-08-30,715,719,0,,,4,,8,2,24,0,65201,15651,35.1%,15500,37,f,7450.74,7450.74,837.71,837.71,549.26,288.45,0.0,0.0,0.0,2016-07-18,272.15,2016-08-13,2016-07-14,699,695,59782,25,,0,0,0,0,0,,24,9,8,200103,159253,7963,5,3,4,100,0,0,0,10,214,12,283,8,44600,12,20,0,04/04/2016,,INDIVIDUAL,,,,0,3,1,2,12,49550,87.2,8,13,3853,53.4,3,1,4
75963428,109858610,None,125920931,None,75.0,11.469999999999999%,B5,Personal,36,71.4726390038,UP,1,0.6356398662791667,4.8965416667,07/21/2016,Current,04/28/2016,04/25/2016,05/25/2016,2.20565891015625,0.5692994231770834,0,593.32,Director of Facilities,3 years,MORTGAGE,92000,Source Verified,2016-03-30,2016-05-09,2016-04-25,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75963428,,debt_consolidation,Debt consolidation,951xx,CA,0,4,2875,100,93.1,19.12,0,0,1988-10-30,670,674,0,,,13,,89,2,8,0,66358,38625,79.6%,41500,11,f,17153.43,17153.43,1175.17,1175.17,846.57,328.60,0.0,0.0,0.0,2016-06-30,593.32,2016-08-21,2016-07-14,719,715,36149,7,,0,0,0,0,0,,8,0,13,600649,565520,70690,5,4,4,100,0,0,0,2,150,4,329,13,48500,4,6,5332,04/26/2016,,INDIVIDUAL,,,,0,1,0,1,20,27733,,0,1,12229,79.6,0,2,0
75972759,107793221,None,122544007,None,75.0,13.669999999999998%,C3,Personal,36,69.850891595,FLAT,1,0.6365744587293204,7.5400776699,07/31/2016,Current,04/04/2016,03/31/2016,04/29/2016,0.0,0.0,0,437.98,Manager,10+ years,MORTGAGE,110000,Not Verified,2016-03-30,2016-04-14,2016-03-31,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75972759,,debt_consolidation,Debt consolidation,234xx,VA,0,4,283,100,92.9,6.49,0,0,2006-03-29,670,674,0,,,9,,9,1,4,0,29121,3717,92.9%,4000,10,f,11991.07,11991.07,1294.38,1294.38,883.93,410.45,0.0,0.0,0.0,2016-07-06,437.98,2016-07-31,2016-07-14,674,670,28914,2,,0,0,0,0,0,,4,4,7,326094,321675,80419,2,2,2,100,0,0,0,7,120,2,27,9,4000,2,2,0,03/31/2016,,INDIVIDUAL,,,,0,1,2,2,9,25404,87.9,1,1,1936,88.5,1,3,3
75973996,108129606,None,124008924,None,75.0,8.39%,B1,Personal,36,69.4431698648,DOWN,1,0.17802528185625,7.056340909,08/13/2016,Current,04/15/2016,04/12/2016,05/12/2016,0.0,0.0,0,693.37,Letter Carrier,10+ years,OWN,80000,Not Verified,2016-04-07,2016-04-26,2016-04-12,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75973996,,credit_card,Credit card refinancing,731xx,OK,0,7,12483,80,67.5,24.36,0,0,2003-06-29,715,719,0,,,14,,5,2,18,0,55675,32117,51.1%,38400,32,f,20370.00,20370.00,2069.86,2069.86,1630.00,439.86,0.0,0.0,0.0,2016-07-18,693.37,2016-08-13,2016-07-14,714,710,45744,19,,0,0,0,0,0,,18,2,5,220582,156551,9209,6,4,5,100,0,0,0,11,153,6,121,5,62800,6,14,0,04/13/2016,,INDIVIDUAL,,,,1,3,0,2,19,23558,51.5,2,5,7800,51.3,1,3,0
75974181,109611629,None,124714373,None,75.0,13.669999999999998%,C3,Personal,36,71.5867710395,UP,1,0.6252110189646428,5.4075535714,08/01/2016,Current,04/21/2016,04/16/2016,05/18/2016,0.0,0.0,0,476.25,Editor,10+ years,MORTGAGE,80000,Verified,2016-04-15,2016-04-30,2016-04-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75974181,,debt_consolidation,,302xx,GA,0,5,974,100,95.7,26.91,0,0,1995-04-07,680,684,0,,,9,,6,2,17,0,137150,21926,95.7%,22900,40,f,13362.86,13362.86,1009.41,1009.41,637.14,372.27,0.0,0.0,0.0,2016-07-07,543.79,2016-08-01,2016-07-14,709,705,115201,15,,0,0,0,0,0,,17,3,3,484966,478545,28150,12,3,3,100,0,0,0,23,145,3,252,6,22900,3,3,0,04/19/2016,,INDIVIDUAL,,,,2,12,2,3,3,115224,100,1,1,11494,99.3,1,4,1
75974376,107597667,None,123189427,None,75.0,12.989999999999998%,C2,Personal,36,69.7991044102,DOWN,1,0.45334518316875,7.5265625,08/06/2016,Current,04/08/2016,04/05/2016,05/05/2016,0.0,0.0,0,80.86,teacher,10+ years,MORTGAGE,44000,Not Verified,2016-03-31,2016-04-19,2016-04-05,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75974376,,debt_consolidation,Debt consolidation,284xx,NC,0,4,6281,50,28.6,26.95,0,0,1994-06-29,730,734,0,,,13,,32,5,11,0,60666,8969,54.4%,8800,30,f,2233.57,2233.57,240.85,240.85,166.43,74.42,0.0,0.0,0.0,2016-07-11,80.86,2016-08-06,2016-07-14,729,725,59603,9,,0,0,0,0,0,,11,1,6,208406,181969,16543,4,2,2,100,0,0,0,16,231,4,261,18,16500,4,4,0,04/06/2016,,INDIVIDUAL,,,,1,6,1,3,6,51697,86.7,0,1,2025,79.7,0,0,0
76003663,108228600,None,123913516,None,75.0,6.97%,A3,Personal,36,71.2307465649,UP,1,0.4674238942825,4.699625,07/20/2016,Current,04/15/2016,04/11/2016,05/12/2016,1.901080580375,0.413731919625,0,370.37,Service supervisor ,10+ years,MORTGAGE,66000,Not Verified,2016-04-04,2016-04-25,2016-04-11,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76003663,,debt_consolidation,Debt consolidation,338xx,FL,0,2,8158,33.3,44.1,9.82,0,0,2001-01-30,745,749,0,,,,,12,2,11,0,34936,20994,41.5%,14600,22,f,11396.92,11396.92,751.94,751.94,603.08,148.86,0.0,0.0,0.0,2016-06-23,386.22,2016-08-20,2016-07-14,759,755,22443,16,,0,0,0,0,0,,11,2,7,298545,251510,25151,7,3,3,100,0,0,0,4,129,4,182,12,50600,4,9,0,04/13/2016,,INDIVIDUAL,,,,0,1,1,1,7,13942,62.1,1,1,4069,47.8,0,5,0
76003718,108232785,None,123460116,None,75.0,15.310000000000002%,C5,Personal,60,72.4488950893,UP,1,0.400541766378,5.3256642857,08/11/2016,Current,04/13/2016,04/07/2016,05/10/2016,0.0,0.0,0,838.36,claim rep,10+ years,MORTGAGE,70000,Verified,2016-04-03,2016-04-21,2016-04-07,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76003718,,credit_card,Credit card refinancing,543xx,WI,0,0,1615,100,93.3,13.8,0,0,1993-10-30,715,719,0,,,,,26,4,4,0,22485,22485,89.2%,24100,19,f,33809.48,33761.19,2485.31,2481.76,1190.52,1294.79,0.0,0.0,0.0,2016-07-14,838.36,2016-08-11,2016-07-14,784,780,0,12,,0,0,0,0,0,,4,0,26,155083,143529,35882,10,2,2,100,0,0,0,2,50,2,269,26,25200,2,3,0,04/11/2016,,INDIVIDUAL,,,,0,0,0,0,29,0,,0,0,14881,89.2,0,0,0
76021473,108165419,None,123668506,None,75.0,9.16%,B2,Personal,36,69.5040099561,UP,1,0.4067529116,6.9427499999,08/01/2016,Current,04/13/2016,04/08/2016,04/29/2016,0.0,0.0,0,286.87,Dean of Students,9 years,MORTGAGE,42000,Source Verified,2016-04-01,2016-04-15,2016-04-01,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76021473,,debt_consolidation,Debt consolidation,294xx,SC,0,3,4434,80,74.5,41.91,0,0,1996-07-31,715,719,0,,,12,,77,3,12,0,50933,14471,54.8%,17400,19,w,8340.48,8340.48,833.13,833.13,659.52,173.61,0.0,0.0,0.0,2016-07-07,286.87,2016-08-01,2016-07-14,744,740,71366,10,,0,0,0,0,0,,12,1,11,229848,180587,15049,6,5,5,100,0,0,0,6,176,7,236,15,26400,7,7,10483,04/11/2016,,DIRECT_PAY,,,,0,4,0,0,46,36462,51.1,0,1,3817,52.1,3,1,1
76033767,109745638,None,125671960,None,75.0,12.989999999999998%,C2,Personal,36,71.5518157454,UP,1,0.7487301252655715,4.9992428572,07/25/2016,Current,04/27/2016,04/22/2016,05/24/2016,0.0,0.0,0,1179.12,Registered Nurse,1 year,MORTGAGE,60000,Verified,2016-03-31,2016-05-06,2016-04-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76033767,,debt_consolidation,Debt consolidation,342xx,FL,0,4,2120,100,93.5,29.18,0,0,2005-08-30,690,694,0,,,11,,61,3,7,0,65840,34667,91.5%,32800,18,f,33390.85,33390.85,2332.98,2332.98,1609.15,723.83,0.0,0.0,0.0,2016-06-30,1179.12,2016-07-25,2016-07-14,769,765,46680,12,,0,0,0,0,0,,7,2,6,368080,345189,49313,5,3,3,100,0,0,0,3,53,4,127,6,37900,4,4,0,04/25/2016,,JOINT,125000,18.84,Verified,1,2,0,1,24,31173,33.3,1,2,16262,81.8,0,0,3
76034034,108165419,None,123668507,None,75.0,9.75%,B3,Personal,36,69.5503353449,UP,1,0.24487513902838234,7.1931176471,08/11/2016,Current,04/13/2016,04/08/2016,05/10/2016,0.0,0.0,0,546.55,MRI technologist ,10+ years,MORTGAGE,67000,Not Verified,2016-03-31,2016-04-15,2016-04-01,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76034034,,credit_card,Credit card refinancing,174xx,PA,0,5,139,100,98.7,19.74,0,0,1983-02-28,705,709,0,,,12,,36,2,10,0,42154,16952,78.8%,10500,23,w,15764.74,15764.74,1630.44,1630.44,1235.26,395.18,0.0,0.0,0.0,2016-07-14,546.55,2016-08-11,2016-07-14,754,750,39630,10,,0,0,0,0,0,,10,2,8,155930,133475,13348,4,2,2,100,0,0,0,11,200,6,397,8,21500,6,6,171,04/11/2016,,INDIVIDUAL,,,,0,3,0,1,20,25202,63.6,2,4,6883,69,0,4,1
76043724,108165419,None,123668508,None,75.0,7.39%,A4,Personal,36,69.3634553522,FLAT,1,0.18510408765875,6.9568,08/11/2016,Current,04/13/2016,04/08/2016,05/10/2016,0.0,0.0,0,931.68,Sales,3 years,OWN,135000,Verified,2016-03-31,2016-04-15,2016-04-01,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76043724,,credit_card,Credit card refinancing,600xx,IL,0,3,11733,50,78,17.14,0,0,1990-01-30,725,729,0,,,8,,8,4,12,0,70861,98121,76%,70400,26,w,27745.38,27745.38,2782.72,2782.72,2254.62,528.10,0.0,0.0,0.0,2016-07-14,931.68,2016-08-11,2016-07-14,729,725,33686,17,,0,0,0,0,0,,12,3,8,356486,286784,23898,10,6,10,100,0,0,,7,152,9,314,8,128800,9,9,0,04/11/2016,,INDIVIDUAL,,,,0,2,0,0,35,13321,40,3,3,24324,76,0,1,3
76043728,108232785,None,123460118,None,75.0,10.75%,B4,Personal,60,72.1259816624,UP,1,0.344601912388,4.774475,08/08/2016,Current,04/12/2016,04/07/2016,05/06/2016,0.0,0.0,0,648.54,Authorized Representative,1 year,MORTGAGE,100000,Source Verified,2016-04-01,2016-04-18,2016-04-04,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76043728,,credit_card,Credit card refinancing,970xx,OR,0,0,13968,50,77.8,15.9,0,0,1993-12-30,730,734,0,,,,,59,6,9,0,61151,49090,77.7%,62800,17,f,28850.39,28850.39,1909.79,1909.79,1149.61,760.18,0.0,0.0,0.0,2016-07-13,648.54,2016-08-08,2016-07-14,739,735,15254,9,,0,0,0,0,0,,9,0,36,326854,288414,32046,7,5,6,100,0,0,0,2,155,6,247,59,63200,6,7,0,04/08/2016,,INDIVIDUAL,,,,0,1,0,0,36,12061,79.1,0,0,21596,77.9,0,3,0
76061507,108165419,None,123668509,None,75.0,7.39%,A4,Personal,36,71.2538919956,UP,1,0.4957603694356579,4.7661315789,07/20/2016,Current,04/13/2016,04/08/2016,05/19/2016,1.8903789923230263,0.4388052182032895,0,1180.12,Facilities Hardware Planner,2 years,MORTGAGE,96000,Source Verified,2016-03-29,2016-04-14,2016-03-31,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76061507,,debt_consolidation,Debt consolidation,225xx,VA,0,1,34872,0,24.2,26.5,0,0,2000-06-28,750,754,0,,,,,5,2,11,0,70256,28982,41.1%,46000,23,w,36101.97,35864.46,2414.84,2398.95,1898.03,516.81,0.0,0.0,0.0,2016-06-23,1180.12,2016-08-20,2016-07-14,799,795,77011,15,,0,0,0,0,0,,11,1,5,338734,242566,22051,8,2,6,100,0,0,0,6,151,4,189,5,70600,4,8,0,04/11/2016,,INDIVIDUAL,,,,1,2,0,0,26,41274,71.1,1,1,5808,50,0,5,0
76072334,109133354,None,124379369,None,75.0,9.75%,B3,Personal,36,69.5503353449,UP,1,0.169528942402875,7.15250625,08/15/2016,Current,04/19/2016,04/14/2016,05/13/2016,0.0,0.0,0,1286,Director of Stewardship,10+ years,MORTGAGE,98712,Verified,2016-03-29,2016-04-20,2016-04-06,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76072334,,credit_card,Credit card refinancing,928xx,CA,0,0,5557,83.3,91.1,32.91,0,0,1979-10-29,715,719,0,,,10,,244,1,13,0,208580,196795,83%,62500,18,w,37093.51,36861.68,3814.67,3790.83,2906.49,908.18,0.0,0.0,0.0,2016-07-21,1286.0,2016-08-15,2016-07-14,764,760,0,14,,0,0,0,0,0,,13,0,105,513599,445158,37097,7,6,6,100,0,0,0,2,147,9,437,105,231600,9,11,0,04/15/2016,,INDIVIDUAL,,,,0,0,0,0,110,0,,0,0,20567,84.9,0,0,1
76073873,107754988,None,122763059,None,75.0,11.469999999999999%,B5,Personal,36,69.6835685456,UP,1,0.4440391840125,7.36875,08/04/2016,Current,04/06/2016,04/01/2016,05/03/2016,0.0,0.0,0,395.55,Maintenance Technician,5 years,MORTGAGE,42000,Source Verified,2016-04-01,2016-04-15,2016-04-01,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76073873,,credit_card,Credit card refinancing,217xx,MD,0,4,7910,40,48.3,27.63,0,0,2002-11-29,700,704,0,,,4,,11,1,10,0,36295,7390,42.5%,15300,12,f,11149.37,11149.37,1179.0,1179.00,850.63,328.37,0.0,0.0,0.0,2016-07-08,395.55,2016-08-04,2016-07-14,799,795,42223,7,,0,0,0,0,0,,10,3,9,165745,136209,13621,5,4,5,100,0,0,0,4,160,4,78,11,17400,4,7,0,04/04/2016,,INDIVIDUAL,,,,0,2,1,1,9,28905,68.5,2,3,4424,60.9,2,0,3
76081203,109181508,None,124181325,None,75.0,9.16%,B2,Personal,36,57.5706843435,UP,1,0.1318368671465625,18.86103125,08/15/2016,Current,04/19/2016,04/13/2016,05/13/2016,0.0,0.0,0,764.99,Sr Consultant,10+ years,MORTGAGE,88500,Verified,2016-03-28,2016-04-27,2016-04-13,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76081203,,credit_card,Credit card refinancing,891xx,NV,0,2,5253,66.7,82.4,12.79,0,0,1996-03-28,715,719,0,,,,,3,0,5,0,30197,24547,68.6%,29800,10,f,18422.62,18422.62,6035.53,6035.53,5577.38,458.15,0.0,0.0,0.0,2016-07-20,764.99,2016-08-15,2016-07-14,809,805,9649,8,,0,0,0,0,0,,5,1,3,45449,30197,6039,4,3,3,100,0,0,0,2,125,3,240,3,35800,3,4,0,04/15/2016,,INDIVIDUAL,,,,1,1,0,1,16,5650,58.6,1,1,12665,66.4,0,0,0
76093731,107746735,None,123079695,None,75.0,13.669999999999998%,C3,Personal,36,69.8509375056,UP,1,0.4774311578477922,7.597012987,08/06/2016,Current,04/08/2016,04/04/2016,05/05/2016,0.0,0.0,0,654.84,Supervisor,3 years,MORTGAGE,52000,Source Verified,2016-03-31,2016-04-18,2016-04-04,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76093731,,credit_card,Credit card refinancing,327xx,FL,0,3,1947,60,89.9,23.33,0,0,2006-05-30,670,674,0,,,,,7,1,9,0,30327,24471,83.5%,19300,10,f,17928.41,17928.41,1949.9,1949.90,1321.59,628.31,0.0,0.0,0.0,2016-07-11,654.84,2016-08-06,2016-07-14,679,675,11500,7,,0,0,0,0,0,,9,2,2,157758,137767,15307,5,5,5,100,0,0,0,2,79,7,118,2,29300,7,7,0,04/06/2016,,INDIVIDUAL,,,,1,1,0,1,22,5856,50.9,2,2,6551,74.3,0,0,0
76113187,108232785,None,123460122,None,75.0,7.39%,A4,Personal,60,71.8732170995,UP,1,0.236063588608,4.435275,08/08/2016,Current,04/12/2016,04/07/2016,05/31/2016,0.0,0.0,0,599.58,General Manager,10+ years,MORTGAGE,143000,Source Verified,2016-03-30,2016-04-18,2016-04-04,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76113187,,debt_consolidation,Debt consolidation,553xx,MN,0,7,33376,12.5,11.2,9.21,0,0,1998-05-29,810,814,0,,,23,,17,5,15,0,53410,4224,10.9%,37600,46,f,28749.29,28749.29,1774.11,1774.11,1250.71,523.40,0.0,0.0,0.0,2016-07-13,599.58,2016-08-08,2016-07-14,824,820,60181,34,,0,0,0,0,0,,15,1,7,443781,379666,27119,26,1,8,100,0,0,0,7,164,1,182,17,38600,1,10,0,04/08/2016,,INDIVIDUAL,,,,0,2,1,2,7,49186,81.7,0,3,4224,54.1,0,0,0
76121322,107236342,None,122935491,None,75.0,11.99%,C1,Personal,36,0.0,FLAT,1,0.0,75.280775,05/19/2016,Fully Paid,04/21/2016,04/02/2016,05/06/2016,0.0,0.0,0,996.29,General manager,10+ years,MORTGAGE,95000,Source Verified,2016-03-28,2016-04-16,2016-04-02,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76121322,,debt_consolidation,Debt consolidation,494xx,MI,0,3,6186,66.7,74.1,16.17,0,0,1991-09-28,720,724,0,,,14,,14,1,13,0,45084,28948,56.1%,23900,25,f,0.00,0.00,30112.310000193,30112.31,30000.00,112.31,0.0,0.0,0.0,2016-05-05,30132.29,,2016-03-29,724,720,27100,19,,0,0,0,0,0,,13,1,9,346200,308719,23748,5,2,3,100,0,0,0,5,101,9,294,9,51600,9,10,0,04/19/2016,,INDIVIDUAL,,,,0,2,0,0,28,16136,59.5,1,2,14756,57.3,1,5,0
76121827,108165419,None,123668510,None,75.0,6.97%,A3,Personal,36,69.3297235557,UP,1,0.1610760577275,6.9153125,08/12/2016,Current,04/14/2016,04/08/2016,05/11/2016,0.0,0.0,0,740.73,ADMIN ASST,10+ years,MORTGAGE,68500,Not Verified,2016-03-31,2016-04-14,2016-03-31,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76121827,,debt_consolidation,Debt consolidation,980xx,WA,0,4,5106,50,64.5,18.22,0,0,2002-08-28,730,734,0,,,,,22,1,13,0,36491,15751,41.4%,14400,29,w,22185.51,22185.51,2212.9,2212.90,1814.49,398.41,0.0,0.0,0.0,2016-07-15,740.73,2016-08-12,2016-07-14,809,805,30298,20,,0,0,0,0,0,,13,1,6,225609,182586,15216,6,3,4,100,0,0,0,8,123,6,163,6,38000,6,10,0,04/12/2016,,INDIVIDUAL,,,,1,2,0,1,23,20740,68.5,1,3,4457,53.4,0,5,0
76122588,108232785,None,123460124,None,75.0,9.16%,B2,Personal,60,73.0120335457,UP,1,0.018321692435886675,3.335320042,07/23/2016,Current,04/12/2016,04/07/2016,05/20/2016,0.0,0.0,0,496.42,nurse,2 years,MORTGAGE,93000,Not Verified,2016-03-30,2016-04-17,2016-04-03,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76122588,,debt_consolidation,Debt consolidation,488xx,MI,0,3,611,100,94.9,27.15,0,0,2003-08-29,740,744,0,,,1,,116,3,8,0,72976,11389,94.9%,12000,30,f,23193.49,23144.81,1059.52,1057.30,631.51,428.01,0.0,0.0,0.0,2016-06-28,496.42,2016-08-23,2016-07-14,764,760,91992,6,,0,0,0,0,0,,8,1,1,240845,189114,27016,5,1,2,100,0,0,0,21,151,1,128,40,12000,1,2,0,04/08/2016,,INDIVIDUAL,,,,1,5,1,3,1,61587,66.9,0,0,11389,70.2,1,8,2
76123134,108195188,None,123656568,None,75.0,11.99%,C1,Personal,36,69.7236069591,UP,1,0.3018838504626898,7.4222017353,08/11/2016,Current,04/13/2016,04/08/2016,05/10/2016,0.0,0.0,0,765.48,Public Health Senior Nurse,10+ years,MORTGAGE,60000,Source Verified,2016-04-05,2016-04-22,2016-04-08,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76123134,,credit_card,Credit card refinancing,637xx,MO,0,5,687,100,98,30.46,0,0,1996-12-29,710,714,0,,,11,,17,4,13,0,66207,41299,82.8%,35100,29,f,21428.39,21428.39,2281.09,2281.09,1621.61,659.48,0.0,0.0,0.0,2016-07-14,765.48,2016-08-11,2016-07-14,734,730,30212,22,,0,0,0,0,0,,13,0,16,226412,203982,18544,8,5,6,100,0,0,0,3,136,7,231,17,49900,7,11,0,04/11/2016,,INDIVIDUAL,,,,0,1,0,1,16,24908,82.4,0,4,9058,82.6,4,0,1
76123819,109133354,None,124379378,None,75.0,7.89%,A5,Personal,36,71.2811895525,FLAT,1,0.52951748036175,4.709325,07/20/2016,Current,04/19/2016,04/14/2016,05/19/2016,1.87777617869625,0.46867382130375,0,625.72,Director of Research and Development,6 years,MORTGAGE,151000,Not Verified,2016-04-04,2016-04-18,2016-04-04,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76123819,,debt_consolidation,Debt consolidation,301xx,GA,0,6,24247,27.3,46,9.7,0,0,2007-11-29,675,679,0,,,1,,20,2,21,0,34630,25944,44.7%,44900,25,w,19008.32,18984.56,1255.82,1254.25,991.68,264.14,0.0,0.0,0.0,2016-06-23,625.72,2016-08-20,2016-07-14,679,675,10641,17,,0,0,0,0,0,,21,3,3,185455,138341,6917,11,11,11,100,0,0,0,5,78,16,100,16,58100,16,17,253,04/15/2016,,INDIVIDUAL,,,,1,2,2,2,3,8472,79.6,0,3,3126,50.1,2,3,5
76141642,108165419,None,123668525,None,75.0,9.75%,B3,Personal,36,69.5503353449,UP,1,0.244875139026375,7.19311875,08/11/2016,Current,04/13/2016,04/08/2016,05/10/2016,0.0,0.0,0,1286,Nurse Practitioner,8 years,MORTGAGE,135000,Verified,2016-03-29,2016-04-15,2016-04-01,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76141642,,credit_card,Credit card refinancing,585xx,ND,0,3,27184,62.5,63.4,14.23,0,0,1995-05-28,680,684,0,,,,,3,2,15,0,74140,60473,60.1%,74200,28,w,37093.51,36861.68,3836.33,3812.35,2906.49,929.84,0.0,0.0,0.0,2016-07-14,1286.0,2016-08-11,2016-07-14,719,715,13667,17,,0,0,0,0,0,,15,3,3,346367,299922,19995,9,8,8,100,0,0,0,9,153,13,250,3,100700,13,13,0,04/11/2016,,INDIVIDUAL,,,,2,1,1,1,5,13667,100,2,2,14143,64.8,0,0,0
76142415,110967035,None,126712360,None,75.0,15.310000000000002%,C5,Personal,36,71.6700279176,DOWN,1,0.6705527445351429,5.1588214286,08/02/2016,Current,05/04/2016,04/29/2016,06/01/2016,0.0,0.0,0,1218.61,Owner,10+ years,OWN,121000,Source Verified,2016-04-05,2016-05-13,2016-04-29,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76142415,,debt_consolidation,Debt consolidation,284xx,NC,0,5,5049,80,90.9,23.86,0,0,2001-09-29,705,709,0,,,23,,2,1,12,0,79207,59334,69.6%,55300,22,f,33446.01,33446.01,2407.45,2407.45,1553.99,853.46,0.0,0.0,0.0,2016-07-08,1218.61,2016-08-02,2016-07-14,694,690,64619,19,,0,0,0,0,0,,12,4,2,149919,79207,6601,10,5,5,100,0,0,0,2,174,10,166,2,85300,10,10,0,05/02/2016,,INDIVIDUAL,,,,3,2,0,0,49,19873,30.8,4,5,17491,52.8,0,0,0
76151340,107754988,None,122763066,None,75.0,7.89%,A5,Personal,36,69.4034573296,UP,1,0.18253109277675,7.121475,08/12/2016,Current,04/07/2016,04/01/2016,05/11/2016,0.0,0.0,0,1251.43,Manager,10+ years,MORTGAGE,115000,Source Verified,2016-03-28,2016-04-15,2016-04-01,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76151340,,debt_consolidation,Debt consolidation,814xx,CO,0,3,27781,0,18.3,9.88,0,0,2003-01-28,780,784,0,,,,,25,3,8,0,38889,19095,25.3%,34000,21,f,37015.18,37015.18,3798.12,3798.12,2984.82,813.30,0.0,0.0,0.0,2016-07-15,1251.43,2016-08-12,2016-07-14,799,795,30000,13,,0,0,0,0,0,,8,1,6,229809,154215,19277,5,2,2,100,0,0,0,4,116,3,155,6,75500,3,6,0,04/05/2016,,INDIVIDUAL,,,,1,1,0,1,23,19794,66,1,2,6087,36.9,0,0,0
